Rented Price;Rented Date;County;Property Type;Furnished;Bedrooms;Full Baths;Half baths;Garage;Square feet;Waterfront Property (Y/N);Pool YN;Year Built;List Date;Address;Map Coordinates;List Price;Original List Price;ADOM;ML#;Style,,,
$6.500 ;21.03.2022;Miami-Dade;Condo;Furnished;1;1;1;0;826;No;Yes;2019;29.11.2021;1000 Brickell Plz Unit#3611, Miami, FL 33131;;$6.000 ;$6.000 ;92;A11129966;R62-Condo/Co-Op-Annual,
$7.000 ;1.12.2024;Miami-Dade;Condo;Furnished;1;1;1;1;826;No;Yes;2019;14.08.2024;1000 Brickell Plz Unit#2111, Miami, FL 33131;;$8.000 ;$8.000 ;110;A11635609;R62-Condo/Co-Op-Annual,
$5.000 ;18.12.2022;Miami-Dade;Condo;Furnished;1;1;1;1;826;No;Yes;2019;29.09.2022;1000 Brickell Plz Unit#3611, Miami, FL 33131;;$5.000 ;$5.650 ;46;A11281726;R63-Condo/Co-Op-Seasonal,
$8.000 ;13.02.2023;Miami-Dade;Condo;Furnished;1;1;1;1;826;No;Yes;2019;16.12.2022;1000 Brickell Plz Unit#2711, Miami, FL 33131;;$8.000 ;$9.000 ;60;A11316726;R63-Condo/Co-Op-Seasonal,
$4.300 ;1.08.2022;Miami-Dade;Condo;Furnished;1;1;1;1;829;No;Yes;2019;6.06.2022;1000 Brickell Plaza Unit#4703, Miami, FL 33131;;$4.800 ;$4.800 ;19;A11217687;R62-Condo/Co-Op-Annual,
$4.600 ;1.10.2023;Miami-Dade;Condo;Furnished;1;1;1;1;829;No;Yes;2019;17.08.2023;1000 Brickell Plz Unit#4703, Miami, FL 33131;;$5.000 ;$5.000 ;12;A11436869;R62-Condo/Co-Op-Annual,
$5.000 ;9.06.2023;Miami-Dade;Condo;Furnished;1;1;1;1;829;No;Yes;2019;10.05.2023;1000 Brickell Plz Unit#4803, Miami, FL 33131;;$5.300 ;$5.300 ;15;A11385526;R62-Condo/Co-Op-Annual,
$5.400 ;1.11.2024;Miami-Dade;Condo;Furnished;1;1;1;1;829;No;No;2019;16.09.2024;1000 Brickell Plz Unit#3803, Miami, FL 33131;;$5.400 ;$5.800 ;51;A11659159;R62-Condo/Co-Op-Annual,
$4.400 ;20.12.2021;Miami-Dade;Condo;Furnished;1;1;1;1;839;No;Yes;2019;8.12.2021;1000 Brickell Plz Unit#3210, Miami, FL 33131;;$4.500 ;$4.500 ;12;A11134033;R62-Condo/Co-Op-Annual,
$4.800 ;12.07.2023;Miami-Dade;Condo;Furnished;1;1;1;1;848;No;Yes;2021;8.02.2023;3156 SW 27th Ave Unit#302, Miami, FL 33133;;$4.800 ;$6.700 ;161;A11340165;R62-Condo/Co-Op-Annual,
$8.900 ;14.09.2022;Miami-Dade;Condo;Furnished;1;1;1;1;851;Yes;Yes;2019;20.05.2022;8701 Collins Ave Unit#503, Miami Beach, FL 33154;;$8.900 ;$11.800 ;85;A11208770;R62-Condo/Co-Op-Annual,
$11.000 ;14.08.2023;Miami-Dade;Condo;Furnished;1;1;1;1;851;Yes;Yes;2020;10.05.2023;8701 Collins Ave Unit#1103, Miami Beach, FL 33154;;$13.500 ;$13.500 ;96;A11384983;R62-Condo/Co-Op-Annual,
$5.500 ;15.02.2023;Miami-Dade;Condo;Furnished;1;1;1;1;851;No;Yes;2021;23.01.2023;3156 SW 27th Ave Unit#PH2, Miami, FL 33133;;$5.500 ;$5.500 ;15;A11329348;R63-Condo/Co-Op-Seasonal,
$5.800 ;1.09.2023;Miami-Dade;Condo;Furnished;1;1;1;1;851;No;Yes;2021;28.07.2023;3156 SW 27th Ave Unit#PH2, Miami, FL 33133;;$5.800 ;$5.800 ;35;A11426764;R63-Condo/Co-Op-Seasonal,
$5.900 ;5.03.2024;Miami-Dade;Condo;Furnished;1;1;1;1;851;No;Yes;2021;29.01.2024;3156 SW 27th Ave Unit#PH2, Miami, FL 33133;;$5.900 ;$5.900 ;22;A11521200;R63-Condo/Co-Op-Seasonal,
$4.300 ;5.03.2023;Miami-Dade;Condo;Furnished;1;1;1;1;870;No;Yes;2019;31.01.2023;1000 Brickell Plaza Unit#1914, Miami, FL 33131;;$5.000 ;$5.000 ;15;A11335592;R62-Condo/Co-Op-Annual,
$4.800 ;1.12.2023;Miami-Dade;Condo;Furnished;1;1;1;1;870;No;Yes;2019;1.09.2023;1000 Brickell Plaza Unit#1914, Miami, FL 33131;;$4.800 ;$4.800 ;87;A11445564;R62-Condo/Co-Op-Annual,
$5.000 ;18.08.2023;Miami-Dade;Condo;Furnished;1;1;1;1;870;No;Yes;2019;20.03.2023;1000 Brickell Plz Unit#4214, Miami, FL 33131;;$5.500 ;$6.800 ;154;A11356335;R62-Condo/Co-Op-Annual,
$5.000 ;5.10.2022;Miami-Dade;Condo;Furnished;1;1;1;1;870;No;Yes;2019;5.05.2022;1000 Brickell Plaza Unit#1914, Miami, FL 33131;;$5.000 ;$5.500 ;154;A11199777;R62-Condo/Co-Op-Annual,
$5.100 ;15.11.2023;Miami-Dade;Condo;Furnished;1;1;1;1;870;No;Yes;2019;28.08.2023;1000 Brickell Plz Unit#4214, Miami, FL 33131;;$6.000 ;$5.500 ;92;A11443083;R62-Condo/Co-Op-Annual,
$5.200 ;20.03.2022;Miami-Dade;Condo;Furnished;1;1;1;1;870;No;Yes;2019;6.01.2022;1000 Brickell Plaza Unit#1914, Miami, FL 33131;;$5.200 ;$5.500 ;71;A11143326;R62-Condo/Co-Op-Annual,
$6.000 ;27.12.2021;Miami-Dade;Condo;Furnished;1;1;1;1;870;No;Yes;2019;17.05.2021;1000 Brickell Plz Unit#4214, Miami, FL 33131;;$6.000 ;$5.800 ;247;A11043313;R62-Condo/Co-Op-Annual,
$33.000 ;12.09.2022;Miami-Dade;Condo;Furnished;1;1;1;1;870;No;Yes;2019;23.08.2022;1000 Brickell Plz Unit#4014, Miami, FL 33131;;$5.500 ;$5.500 ;20;A11260176;R62-Condo/Co-Op-Annual,
$4.800 ;15.02.2024;Miami-Dade;Condo;Furnished;1;1;1;1;870;No;No;2019;4.01.2024;1000 Brickell Plz Unit#3114, Miami, FL 33131;;$4.900 ;$4.900 ;13;A11508072;R64-Apartments-Annual,
$3.000 ;24.09.2021;Miami-Dade;Condo;Furnished;2;2;0;0;882;Yes;Yes;2019;31.08.2021;1600 NE 1 AVE Unit#3408, Miami, FL 33132;;$2.950 ;$2.590 ;2;A11092306;R62-Condo/Co-Op-Annual,
$3.300 ;25.09.2023;Miami-Dade;Condo;Furnished;2;1;1;0;910;No;Yes;2019;5.06.2023;1600 NE 1 Ave Unit#2012, Miami, FL 33132;;$3.400 ;$3.700 ;97;A11402273;R62-Condo/Co-Op-Annual,
$3.400 ;14.12.2023;Miami-Dade;Condo;Furnished;2;1;1;0;910;No;Yes;2019;1.10.2023;1600 NE 1 Ave Unit#2012, Miami, FL 33132;;$3.400 ;$3.400 ;67;A11461919;R62-Condo/Co-Op-Annual,
$3.400 ;31.05.2022;Miami-Dade;Condo;Furnished;2;1;1;0;910;No;Yes;2019;23.03.2022;1600 NE 1 Ave Unit#2012, Miami, FL 33132;;$3.400 ;$4.500 ;38;A11179462;R62-Condo/Co-Op-Annual,
$4.000 ;17.10.2021;Miami-Dade;Condo;Furnished;1;1;1;1;933;No;No;2019;16.09.2021;1000 Brickell Plaza Unit#3114, Miami, FL 33131;;$4.500 ;$4.500 ;21;A11096924;R63-Condo/Co-Op-Seasonal,
$4.500 ;2.04.2024;Miami-Dade;Condo;Furnished;1;1;1;1;937;No;Yes;2019;6.02.2024;851 NE 1st Ave Unit#1602, Miami, FL 33132;;$4.500 ;$4.500 ;56;A11528274;R62-Condo/Co-Op-Annual,
$4.700 ;1.07.2022;Miami-Dade;Condo;Furnished;2;1;1;0;937;No;No;2019;19.03.2022;851 NE 1st Avenue Unit#3802, Miami, FL 33132;;$4.995 ;$5.500 ;93;R10785176;R62-Condo/Co-Op-Annual,
$5.500 ;5.10.2021;Miami-Dade;Condo;Furnished;2;1;1;0;937;No;No;2019;12.09.2021;851 NE 1st Avenue Unit#3802, Miami, FL 33132;;$5.500 ;$5.500 ;23;R10744967;R62-Condo/Co-Op-Annual,
$5.250 ;1.09.2022;Miami-Dade;Condo;Furnished;1;1;0;1;937;Yes;Yes;2019;14.07.2022;851 NE 1st Ave Unit#3402, Miami, FL 33132;;$5.500 ;$5.500 ;41;A11241123;R63-Condo/Co-Op-Seasonal,
$5.500 ;1.02.2022;Miami-Dade;Condo;Furnished;1;1;0;1;937;Yes;Yes;2019;7.01.2022;851 NE 1st Ave Unit#3402, Miami, FL 33132;;$4.500 ;$4.500 ;33;A11143848;R63-Condo/Co-Op-Seasonal,
$4.150 ;1.02.2023;Miami-Dade;Condo;Furnished;1;2;1;1;940;Yes;Yes;2019;21.12.2022;480 NE 31st St Unit#702, Miami, FL 33137;;$4.750 ;$4.750 ;34;A11318493;R62-Condo/Co-Op-Annual,
$4.200 ;2.05.2024;Miami-Dade;Condo;Furnished;1;2;0;1;940;Yes;Yes;2019;16.03.2024;480 NE 31st St Unit#702, Miami, FL 33137;;$4.300 ;$4.600 ;44;A11551792;R62-Condo/Co-Op-Annual,
$4.500 ;28.02.2023;Miami-Dade;Condo;Furnished;1;2;1;1;940;Yes;Yes;2019;25.01.2023;480 NE 31st St Unit#2102, Miami, FL 33137;;$4.750 ;$4.750 ;8;A11331288;R62-Condo/Co-Op-Annual,
$4.500 ;10.08.2023;Miami-Dade;Condo;Furnished;1;2;1;2;940;Yes;Yes;2019;5.07.2023;480 NE 31st St Unit#1902, Miami, FL 33137;;$4.500 ;$4.000 ;35;A11414236;R62-Condo/Co-Op-Annual,
$4.500 ;23.12.2021;Miami-Dade;Condo;Furnished;1;2;1;1;940;Yes;Yes;2019;14.12.2021;480 NE 31st St Unit#2102, Miami, FL 33137;;$4.400 ;$4.400 ;8;A11136321;R62-Condo/Co-Op-Annual,
$4.600 ;1.10.2022;Miami-Dade;Condo;Furnished;1;2;1;1;940;Yes;Yes;2019;23.08.2022;480 NE 31st St Unit#602, Miami, FL 33137;;$4.400 ;$4.400 ;24;A11261238;R62-Condo/Co-Op-Annual,
$4.800 ;10.05.2024;Miami-Dade;Condo;Furnished;1;2;1;1;940;No;Yes;2019;30.01.2024;480 NE 31st St Unit#1902, Miami, FL 33137;;$4.800 ;$4.850 ;101;A11524080;R62-Condo/Co-Op-Annual,
$4.900 ;1.05.2024;Miami-Dade;Condo;Furnished;1;2;0;2;940;Yes;Yes;2019;15.03.2024;480 NE 31st St Unit#1802, Miami, FL 33137;;$4.995 ;$4.995 ;49;A11551529;R62-Condo/Co-Op-Annual,
$5.000 ;19.11.2024;Miami-Dade;Condo;Furnished;1;2;0;2;940;Yes;Yes;2019;23.10.2024;480 NE 31st St Unit#1802, Miami, FL 33137;;$5.000 ;$4.995 ;28;A11679694;R62-Condo/Co-Op-Annual,
$3.900 ;25.10.2023;Miami-Dade;Condo;Furnished;1;2;1;1;940;Yes;Yes;2019;23.05.2023;480 NE 31st St Unit#702, Miami, FL 33137;;$4.100 ;$4.300 ;136;A11391946;R63-Condo/Co-Op-Seasonal,
$4.600 ;17.06.2022;Miami-Dade;Condo;Furnished;1;2;1;1;940;Yes;Yes;2019;24.05.2022;480 NE 31st St Unit#702, Miami, FL 33137;;$4.700 ;$4.700 ;14;A11211856;R64-Apartments-Annual,
$7.000 ;27.01.2023;Palm Beach;Condo;Furnished;1;1;0;1;941;No;No;2020;8.11.2022;155 E Boca Raton Road Unit#912, Boca Raton, FL 33432;;$7.000 ;$7.000 ;69;R10844630;R62-Condo/Co-Op-Annual,
$7.500 ;1.12.2024;Palm Beach;Condo;Furnished;1;1;0;1;941;No;No;2020;26.09.2024;155 E Boca Raton Road Unit#1012, Boca Raton, FL 33432;;$7.500 ;$7.500 ;132;R11024290;R63-Condo/Co-Op-Seasonal,
$7.670 ;1.01.2024;Miami-Dade;Condo;Furnished;1;2;0;1;975;No;Yes;2022;9.10.2023;1030 15th St Unit#201, Miami Beach, FL 33139;;$8.000 ;$8.000 ;136;A11466137;R62-Condo/Co-Op-Annual,
$9.000 ;23.10.2024;Miami-Dade;Condo;Furnished;1;1;1;1;976;Yes;Yes;2024;6.09.2024;300 Biscayne Boulevard Way Unit#5108, Miami, FL 33131;;$8.999 ;$10.500 ;41;A11655185;R62-Condo/Co-Op-Annual,
$4.200 ;11.12.2024;Miami-Dade;Condo;Furnished;1;2;0;2;1.018;No;Yes;2019;28.02.2024;851 NE 1st Ave Unit#1700, Miami, FL 33132;;$4.800 ;$5.000 ;294;A11532592;R62-Condo/Co-Op-Annual,
$4.500 ;1.12.2024;Miami-Dade;Condo;Furnished;1;2;0;0;1.018;No;Yes;2019;29.06.2024;851 NE 1st Ave Unit#2900, Miami, FL 33132;;$4.500 ;$4.750 ;159;A11615217;R62-Condo/Co-Op-Annual,
$4.500 ;21.04.2022;Miami-Dade;Condo;Furnished;1;2;0;2;1.018;No;Yes;2019;13.04.2022;851 NE 1st Ave Unit#1700, Miami, FL 33132;;$4.500 ;$4.500 ;9;A11188184;R62-Condo/Co-Op-Annual,
$4.600 ;16.09.2023;Miami-Dade;Condo;Furnished;1;2;0;2;1.018;No;Yes;2019;5.09.2023;851 NE 1st Ave Unit#1700, Miami, FL 33132;;$4.800 ;$4.800 ;49;A11446192;R62-Condo/Co-Op-Annual,
$4.700 ;28.02.2024;Miami-Dade;Condo;Furnished;1;2;0;0;1.018;No;Yes;2019;5.09.2023;851 NE 1st Ave Unit#2900, Miami, FL 33132;;$4.600 ;$5.100 ;159;A11448522;R62-Condo/Co-Op-Annual,
$5.000 ;1.03.2023;Miami-Dade;Condo;Furnished;1;2;0;2;1.018;No;Yes;2019;20.01.2023;851 NE 1st Ave Unit#1700, Miami, FL 33132;;$4.800 ;$4.800 ;25;A11330715;R62-Condo/Co-Op-Annual,
$5.250 ;9.10.2024;Miami-Dade;Condo;Furnished;1;2;0;1;1.018;No;Yes;2019;11.09.2024;851 NE 1st Ave Unit#3200, Miami, FL 33132;;$5.250 ;$5.250 ;34;A11657689;R62-Condo/Co-Op-Annual,
$5.300 ;16.10.2023;Miami-Dade;Condo;Furnished;1;2;0;1;1.018;No;Yes;2019;22.08.2023;851 NE 1 Ave Unit#1500, Miami, FL 33132;;$5.300 ;$5.300 ;56;A11440356;R62-Condo/Co-Op-Annual,
$5.300 ;6.11.2024;Miami-Dade;Condo;Furnished;1;2;0;2;1.018;No;Yes;2019;24.09.2024;851 NE 1st Ave Unit#4300, Miami, FL 33132;;$5.250 ;$5.500 ;41;A11665472;R62-Condo/Co-Op-Annual,
$14.000 ;31.10.2021;Miami-Dade;Condo;Furnished;1;1;1;1;1.018;Yes;Yes;2019;12.08.2021;8701 Collins Ave Unit#703, Miami Beach, FL 33154;;$14.500 ;$13.500 ;89;A11083045;R62-Condo/Co-Op-Annual,
$5.500 ;11.08.2021;Miami-Dade;Condo;Furnished;1;2;0;2;1.018;No;Yes;2019;25.05.2021;851 NE 1st Ave Unit#4300, Miami, FL 33132;;$5.500 ;$5.500 ;26;A11046822;R63-Condo/Co-Op-Seasonal,
$4.900 ;2.11.2021;Miami-Dade;Condo;Furnished;1;2;0;1;1.019;No;Yes;2019;29.07.2021;1000 Brickell Plz Unit#1805, Miami, FL 33131;;$5.400 ;$6.000 ;83;A11077704;R62-Condo/Co-Op-Annual,
$5.400 ;15.12.2022;Miami-Dade;Condo;Furnished;1;2;0;1;1.019;No;Yes;2019;11.11.2022;1000 Brickell Plz Unit#1805, Miami, FL 33131;;$5.400 ;$5.400 ;32;A11302945;R62-Condo/Co-Op-Annual,
$5.250 ;1.04.2024;Miami-Dade;Condo;Furnished;1;2;0;1;1.022;No;Yes;2019;15.02.2024;1000 Brickell Plaza Unit#2505, Miami, FL 33131;;$5.500 ;$5.500 ;22;A11525354;R62-Condo/Co-Op-Annual,
$6.000 ;18.09.2023;Miami-Dade;Condo;Furnished;1;2;0;1;1.022;No;Yes;2019;12.07.2023;1000 Brickell Plz Unit#4005, Miami, FL 33131;;$6.300 ;$6.300 ;75;A11427375;R62-Condo/Co-Op-Annual,
$6.000 ;2.12.2024;Miami-Dade;Condo;Furnished;1;2;0;1;1.022;No;Yes;2019;12.11.2024;1000 Brickell Plz Unit#4705, Miami, FL 33131;;$6.000 ;$6.000 ;13;A11692361;R62-Condo/Co-Op-Annual,
$6.000 ;2.10.2023;Miami-Dade;Condo;Furnished;1;2;0;1;1.022;No;Yes;2019;30.05.2023;1000 Brickell Plz Unit#4605, Miami, FL 33131;;$6.000 ;$6.500 ;125;A11395622;R62-Condo/Co-Op-Annual,
$6.300 ;16.01.2023;Miami-Dade;Condo;Furnished;1;2;0;1;1.022;No;Yes;2019;28.12.2022;1000 Brickell Plz Unit#4605, Miami, FL 33131;;$6.000 ;$6.000 ;34;A11315607;R62-Condo/Co-Op-Annual,
$9.000 ;5.12.2024;Palm Beach;Condo;Furnished;2;2;0;1;1.032;No;No;2019;3.09.2024;111 SE 1st Avenue Unit#514, Delray Beach, FL 33444;;$13.500 ;$13.500 ;106;R11018802;R63-Condo/Co-Op-Seasonal,
$7.000 ;1.12.2024;Broward;Condo;Furnished;2;2;0;1;1.055;Yes;Yes;2019;2.10.2024;4010 S Ocean Dr Unit#T3507, Hollywood, FL 33019;;$7.500 ;$5.995 ;106;A11670221;R63-Condo/Co-Op-Seasonal,
$5.000 ;16.09.2024;Miami-Dade;Condo;Furnished;2;2;0;1;1.057;Yes;Yes;2019;31.05.2024;480 NE 31st St Unit#4406, Miami, FL 33137;;$5.500 ;$5.500 ;101;A11598721;R62-Condo/Co-Op-Annual,
$5.000 ;16.09.2024;Miami-Dade;Condo;Furnished;2;2;0;1;1.057;Yes;Yes;2019;30.05.2024;480 NE 31st St Unit#4106, Miami, FL 33137;;$5.500 ;$5.800 ;70;A11597939;R62-Condo/Co-Op-Annual,
$5.200 ;10.11.2022;Miami-Dade;Condo;Furnished;2;2;0;1;1.057;Yes;Yes;2019;23.05.2022;480 NE 31st St Unit#3006, Miami, FL 33137;;$5.900 ;$7.000 ;164;A11211027;R62-Condo/Co-Op-Annual,
$5.700 ;8.06.2023;Miami-Dade;Condo;Furnished;2;2;0;1;1.057;Yes;Yes;2019;11.01.2023;480 NE 31st St Unit#4406, Miami, FL 33137;;$6.000 ;$6.500 ;123;A11326075;R62-Condo/Co-Op-Annual,
$5.800 ;1.09.2021;Miami-Dade;Condo;Furnished;2;2;0;1;1.057;Yes;Yes;2019;1.06.2021;480 NE 31st St Unit#4906, Miami, FL 33137;;$6.500 ;$6.500 ;84;A11055023;R62-Condo/Co-Op-Annual,
$6.500 ;1.12.2021;Miami-Dade;Condo;Furnished;2;2;0;1;1.057;Yes;Yes;2019;19.10.2021;480 NE 31st St Unit#3806, Miami, FL 33137;;$6.500 ;$6.900 ;30;A11113254;R62-Condo/Co-Op-Annual,
$6.800 ;1.12.2022;Miami-Dade;Condo;Furnished;2;2;0;1;1.057;Yes;Yes;2019;1.09.2022;480 NE 31st St Unit#4906, Miami, FL 33137;;$7.000 ;$7.000 ;81;A11275438;R62-Condo/Co-Op-Annual,
$7.000 ;28.10.2022;Miami-Dade;Condo;Furnished;2;2;0;1;1.057;Yes;Yes;2019;23.08.2022;480 NE 31st St Unit#606, Miami, FL 33137;;$7.000 ;$7.000 ;35;A11260240;R62-Condo/Co-Op-Annual,
$6.000 ;15.09.2021;Miami-Dade;Condo;Furnished;2;2;0;1;1.057;Yes;Yes;2019;6.06.2021;480 NE 31st St Unit#3306, Miami, FL 33137;;$6.500 ;$7.000 ;92;A11053022;R63-Condo/Co-Op-Seasonal,
$6.500 ;1.11.2021;Miami-Dade;Condo;Furnished;2;2;0;1;1.057;Yes;Yes;2019;29.09.2021;480 NE 31st St Unit#3306, Miami, FL 33137;;$6.500 ;$6.500 ;22;A11105119;R63-Condo/Co-Op-Seasonal,
$7.000 ;10.11.2021;Miami-Dade;Condo;Furnished;2;2;0;1;1.057;Yes;Yes;2019;22.10.2021;480 NE 31st St Unit#4206, Miami, FL 33137;;$7.000 ;$7.000 ;19;A11115338;R63-Condo/Co-Op-Seasonal,
$7.000 ;4.01.2024;Miami-Dade;Condo;Furnished;2;2;0;1;1.057;Yes;Yes;2019;17.08.2023;480 NE 31st St Unit#3306, Miami, FL 33137;;$7.000 ;$8.000 ;112;A11437531;R63-Condo/Co-Op-Seasonal,
$7.000 ;1.10.2022;Miami-Dade;Condo;Furnished;2;2;0;1;1.057;Yes;Yes;2019;24.05.2022;480 NE 31st St Unit#3306, Miami, FL 33137;;$7.000 ;$7.000 ;97;A11211874;R63-Condo/Co-Op-Seasonal,
$7.250 ;29.11.2024;Miami-Dade;Condo;Furnished;2;2;0;1;1.057;Yes;Yes;2019;11.09.2024;480 NE 31st St Unit#3306, Miami, FL 33137;;$7.500 ;$7.500 ;71;A11657437;R63-Condo/Co-Op-Seasonal,
$5.000 ;1.05.2022;Miami-Dade;Condo;Furnished;2;2;0;1;1.062;No;Yes;2019;4.03.2022;3900 Biscayne Blvd Unit#S-212, Miami, FL 33137;;$4.500 ;$5.000 ;61;A11169738;R62-Condo/Co-Op-Annual,
$4.250 ;15.04.2024;Palm Beach;Condo;Furnished;2;1;1;0;1.080;No;No;2024;26.01.2024;325 NE 3rd Avenue Unit#A, Delray Beach, FL 33444;;$4.500 ;$4.500 ;75;R10953942;R62-Condo/Co-Op-Annual,
$5.750 ;22.11.2023;Miami-Dade;Condo;Furnished;2;2;0;1;1.080;Yes;Yes;2023;11.10.2023;700 NE 26th Ter Unit#1205, Miami, FL 33137;;$6.250 ;$6.500 ;40;A11467583;R62-Condo/Co-Op-Annual,
$7.750 ;12.02.2024;Miami-Dade;Condo;Furnished;2;2;0;1;1.080;Yes;Yes;2023;19.12.2023;700 NE 26 TER Unit#1005, Miami, FL 33137;;$7.750 ;$8.500 ;41;A11502190;R62-Condo/Co-Op-Annual,
$8.000 ;15.12.2023;Miami-Dade;Condo;Furnished;2;2;0;0;1.080;Yes;No;2023;30.11.2023;700 NE 26 Terrace Unit#1405, Miami, FL 33137;;$10.000 ;$10.000 ;13;A11493604;R63-Condo/Co-Op-Seasonal,
$4.400 ;1.07.2022;Miami-Dade;Condo;Furnished;2;2;0;1;1.093;No;Yes;2019;30.03.2022;851 NE 1st Ave Unit#411, Miami, FL 33132;;$4.500 ;$5.500 ;75;A11182041;R63-Condo/Co-Op-Seasonal,
$5.800 ;1.12.2021;Miami-Dade;Condo;Furnished;2;2;0;1;1.093;No;Yes;2019;10.11.2021;851 NE 1st Ave Unit#411, Miami, FL 33132;;$6.000 ;$6.000 ;11;A11123431;R63-Condo/Co-Op-Seasonal,
$8.000 ;7.03.2022;Broward;Condo;Furnished;2;2;0;0;1.100;Yes;Yes;2019;13.02.2022;4010 S Ocean Unit#2203, Hollywood, FL 33019;;$8.000 ;$8.000 ;26;A11160380;R63-Condo/Co-Op-Seasonal,
$8.000 ;9.01.2022;Broward;Condo;Furnished;2;2;0;0;1.100;Yes;Yes;2019;17.10.2021;4010 S Ocean Unit#2203, Hollywood, FL 33019;;$9.000 ;$9.000 ;36;A11112689;R65-Apartments-Seasonal,
$4.600 ;22.12.2023;Miami-Dade;Condo;Furnished;2;2;1;1;1.104;No;Yes;2019;24.10.2023;301 Altara Ave Unit#414, Coral Gables, FL 33146;;$4.598 ;$4.600 ;22;A11475250;R62-Condo/Co-Op-Annual,
$4.500 ;15.04.2022;Miami-Dade;Condo;Furnished;2;2;1;2;1.109;No;Yes;2019;27.02.2022;301 Altara Ave Unit#810, Coral Gables, FL 33146;;$4.500 ;$4.500 ;51;A11166616;R62-Condo/Co-Op-Annual,
$4.550 ;19.06.2023;Miami-Dade;Condo;Furnished;2;2;1;2;1.109;No;Yes;2019;5.03.2023;301 Altara Ave Unit#810, Coral Gables, FL 33146;;$4.600 ;$4.700 ;93;A11351204;R62-Condo/Co-Op-Annual,
$6.150 ;15.04.2023;Palm Beach;Condo;Furnished;2;2;0;0;1.118;No;No;2019;21.02.2023;111 SE 1st Avenue Unit#416, Delray Beach, FL 33444;;$6.000 ;$6.000 ;42;R10867943;R63-Condo/Co-Op-Seasonal,
$4.500 ;30.10.2024;Miami-Dade;SFH;Furnished;3;2;0;0;1.120;No;No;2021;7.10.2024;2800 SW 4 Street Unit#A, Miami, FL 33135;;$3.400 ;$3.400 ;23;A11672952;R66-Duplex/Tri/Quad-Annual,
$7.000 ;15.08.2024;Miami-Dade;Condo;Furnished;2;2;0;1;1.133;Yes;Yes;2023;3.07.2024;700 NE 26th Ter Unit#3806, Miami, FL 33137;;$9.900 ;$9.900 ;34;A11617941;R62-Condo/Co-Op-Annual,
$10.400 ;1.03.2024;Miami-Dade;Condo;Furnished;2;2;0;1;1.134;Yes;Yes;2023;1.02.2024;700 NE 26th Ter Unit#5506, Miami, FL 33137;;$11.500 ;$11.500 ;25;A11525421;R62-Condo/Co-Op-Annual,
$6.000 ;1.11.2024;Miami-Dade;Condo;Furnished;2;3;0;1;1.143;Yes;Yes;2019;24.06.2024;480 NE 31st St Unit#1005, Miami, FL 33137;;$6.499 ;$6.500 ;144;A11612700;R62-Condo/Co-Op-Annual,
$6.200 ;18.01.2023;Miami-Dade;Condo;Furnished;2;3;0;1;1.143;Yes;Yes;2019;8.12.2022;480 NE 31st St Unit#4105, Miami, FL 33137;;$6.200 ;$6.200 ;30;A11313433;R62-Condo/Co-Op-Annual,
$6.400 ;19.11.2024;Miami-Dade;Condo;Furnished;2;3;0;1;1.143;Yes;Yes;2019;19.09.2024;480 NE 31st St Unit#605, Miami, FL 33137;;$6.400 ;$6.400 ;61;A11662411;R62-Condo/Co-Op-Annual,
$6.500 ;14.10.2022;Miami-Dade;Condo;Furnished;2;3;0;1;1.143;Yes;Yes;2019;7.07.2022;480 NE 31st St Unit#1005, Miami, FL 33137;;$7.000 ;$7.700 ;106;A11237680;R62-Condo/Co-Op-Annual,
$6.500 ;1.06.2023;Miami-Dade;Condo;Furnished;2;3;0;1;1.143;Yes;Yes;2019;22.03.2023;480 NE 31st St Unit#1005, Miami, FL 33137;;$6.500 ;$6.500 ;91;A11360775;R62-Condo/Co-Op-Annual,
$5.400 ;19.06.2024;Miami-Dade;Condo;Furnished;2;3;0;1;1.143;Yes;Yes;2019;9.04.2024;480 NE 31st St Unit#1105, Miami, FL 33137;;$5.700 ;$5.900 ;71;A11566305;R63-Condo/Co-Op-Seasonal,
$5.700 ;18.12.2023;Miami-Dade;Condo;Furnished;2;3;0;1;1.143;Yes;Yes;2019;14.08.2023;480 NE 31 Unit#1105, Miami, FL 33137;;$5.700 ;$6.500 ;90;A11436018;R63-Condo/Co-Op-Seasonal,
$6.000 ;22.11.2021;Miami-Dade;Condo;Furnished;2;3;0;1;1.143;Yes;Yes;2019;20.10.2021;480 NE 31 Unit#1105, Miami, FL 33137;;$6.000 ;$6.000 ;36;A11116364;R63-Condo/Co-Op-Seasonal,
$7.000 ;15.12.2022;Miami-Dade;Condo;Furnished;2;3;0;1;1.143;Yes;Yes;2019;6.10.2022;480 NE 31 Unit#1105, Miami, FL 33137;;$7.000 ;$7.000 ;75;A11286670;R63-Condo/Co-Op-Seasonal,
$5.700 ;2.06.2024;Miami-Dade;Condo;Furnished;2;3;0;;1.143;Yes;Yes;2019;9.04.2024;480 NE 31st St Unit#1205, Miami, FL 33137;;$6.000 ;$7.500 ;71;A11565991;R65-Apartments-Seasonal,
$7.000 ;18.11.2022;Miami-Dade;Condo;Furnished;2;3;0;;1.143;Yes;Yes;2019;27.09.2022;480 NE 31st St Unit#1205, Miami, FL 33137;;$7.500 ;$7.500 ;52;A11278655;R65-Apartments-Seasonal,
